Det	O
hjælper	O
ikke	O
noget	O
at	O
tro	O
på	O
,	O
at	O
Danmark	B-LOC
kan	O
opføre	O
sig	O
som	O
et	O
lille	O
fornærmet	O
barn	O
i	O
de	O
kommende	O
forhandlinger	O
og	O
tro	O
,	O
at	O
de	O
andre	O
lande	O
fuldt	O
ud	O
vil	O
acceptere	O
vores	O
krav	O
,	O
"	O
sagde	O
han	O
.	O

Første	O
og	O
måske	O
også	O
eneste	O
gang	O
han	O
vil	O
lande	O
i	O
København	B-LOC
.	O

Og	O
i	O
Danmark	B-LOC
,	O
ja	O
,	O
her	O
spøger	O
stadig	O
spørgsmålet	O
om	O
den	O
bebudede	O
rationalisering	O
af	O
de	O
to	O
københavnske	O
bryggerier	O
.	O

Hans	O
bidrag	O
til	O
denne	O
berømte	O
og	O
berygtede	O
film	O
var	O
næsten	O
lige	O
så	O
dristigt	O
som	O
filmen	O
,	O
"	O
You	B-MISC
Can	I-MISC
Leave	I-MISC
Your	I-MISC
Hat	I-MISC
On	I-MISC
"	O
hed	O
det	O
.	O

Formanden	O
for	O
Folketingets	O
markedsudvalg	O
,	O
Ivar	B-PER
Nørgaard	I-PER
(	O
S	B-ORG
)	O
,	O
har	O
sagt	O
,	O
at	O
en	O
ny	O
dansk	O
aftale	O
med	O
EF	B-ORG
skal	O
kunne	O
godkendes	O
af	O
SF	B-ORG
,	O
men	O
det	O
vil	O
hans	O
partifælle	O
,	O
EF-ordfører	O
Bjørn	B-PER
Westh	I-PER
,	O
ikke	O
gentage	O
.	O

Familien	O
Knudsen	B-PER
i	O
landsbyen	O
Akkerup	B-LOC
ved	O
Assens	B-LOC
var	O
lamslåede	O
øjenvidner	O
til	O
en	O
tragisk	O
flyulykke	O
søndag	O
middag	O
,	O
hvor	O
tre	O
omkom	O
.	O

Nana	B-PER
bekræfter	O
,	O
at	O
han	O
sidste	O
år	O
i	O
september	O
indgik	O
en	O
aftale	O
med	O
en	O
italiener	O
,	O
Giancarlo	B-PER
Raffaelli	I-PER
,	O
og	O
en	O
nigeriansk	O
forretningsmand	O
om	O
at	O
oplagre	O
gifttønderne	O
for	O
500	O
naira	O
(	O
650	O
kr.	O
)	O
om	O
måneden	O
.	O

Efter	O
juridisk	O
tovtrækkeri	O
udleveres	O
papirerne	O
,	O
og	O
Herning	B-ORG
Kommune	I-ORG
betaler	O
familiens	O
advokatudgifter	O
,	O
da	O
Merete	B-PER
Haugaard	I-PER
truer	O
med	O
at	O
gå	O
til	O
pressen	O
.	O

Produkt	O
:	O
et	O
præparat	O
eller	O
en	O
forbindelse	O
,	O
der	O
består	O
af	O
eller	O
indeholder	O
en	O
GMO	B-MISC
eller	O
en	O
kombination	O
af	O
GMO'er	B-MISC
,	O
og	O
som	O
markedsføres	O
.	O

Under	O
samtalen	O
på	O
restaurant	O
Rio	B-ORG
Bravo	I-ORG
fortalte	O
han	O
kvinden	O
,	O
at	O
han	O
var	O
iraner	O
.	O

Nu	O
kunne	O
Jens	B-PER
høre	O
flyet	O
sætte	O
sig	O
i	O
bevægelse	O
.	O

"	O
Vi	O
har	O
ingen	O
strategisk	O
interesse	O
i	O
Hafnia	B-ORG
Bank	I-ORG
,	O
"	O
siger	O
direktør	O
Tommy	B-PER
Petersen	I-PER
,	O
Bikuben	B-ORG
.	O

Udsigt	O
nedover	O
svømmepølen	O
og	O
Nilen	B-LOC
mod	O
"	O
De	O
dødes	O
rige	O
"	O
.	O

-	O
Mewa	B-PER
må	O
af	O
sted	O
,	O
sagde	O
far	O
så	O
og	O
holdt	O
omhyggeligt	O
blikket	O
fæstnet	O
mod	O
det	O
sted	O
i	O
loftet	O
,	O
hvor	O
den	O
riflede	O
zinkplade	O
var	O
bundet	O
fast	O
til	O
tværliggeren	O
med	O
rusten	O
ståltråd	O
.	O

Og	O
Clevin	B-PER
driver	O
endnu	O
sin	O
samfundsskadelige	O
virksomhed	O
.	O

Første	O
gang	O
blev	O
jeg	O
inviteret	O
på	O
hakkebøffer	O
i	O
trafikminister	O
Arne	B-PER
Melchiors	I-PER
herskabslejlighed	O
på	O
Israels	B-LOC
Plads	I-PER
i	O
København	B-LOC
.	O

For	O
de	O
indre	O
danske	O
farvande	O
ventes	O
kulingen	O
først	O
i	O
nat,m	O
en	O
i	O
aften	O
er	O
der	O
varsel	O
om	O
hård	O
vind	O
for	O
Kattegat	B-LOC
og	O
Limfjorden	B-LOC
.	O

DE	B-MISC
FIRE	I-MISC
ÅRS	I-MISC
.	O
:	O
(	O
la	O
primavera	O
)	O
forår	O
skrevet	O
i	O
E-dur	O
*	O
3all	O
(	O
L'estate	O
)	O
sommer	O
g-mol	O
(	O
l'autunno	O
)	O
efterår	O
F-dur	O
(	O
L'inverno	O
)	O
vinter	O
f-mol	O
*	O
12all	O
Allegro	O
=	O
Hurtigt	O
livligt	O
.	O

En	O
gåtur	O
gennem	O
Fiolstræde	B-LOC
,	O
der	O
sammen	O
med	O
bl.a.	O
Strøget	B-LOC
er	O
en	O
af	O
Københavns	B-LOC
mest	O
trafikerede	O
gader	O
af	O
gående	O
,	O
afslørede	O
at	O
belægningen	O
var	O
hullet	O
og	O
ujævn	O
,	O
og	O
må	O
betragtes	O
som	O
direkte	O
farlig	O
for	O
liv	O
og	O
lemmer	O
for	O
ældre	O
og	O
svagtseende	O
mennesker	O
.	O

Det	O
kan	O
Søsser	B-PER
skriver	O
under	O
på	O

Ved	O
oversættelsen	O
til	O
"	O
Karlsvognen	B-MISC
"	O
tabes	O
en	O
del	O
af	O
magien	O
.	O

To	O
liggepladser	O
er	O
,	O
hvad	O
vi	O
ønsker	O
,	O
men	O
som	O
rejsende	O
gennem	O
Øst-	B-LOC
og	I-LOC
Central-Europa	I-LOC
ved	O
vi	O
godt	O
,	O
man	O
ikke	O
skal	O
sætte	O
næsen	O
op	O
efter	O
luksus	O
.	O

-	O
Sidste	O
afsnit	O
i	O
artiklen	O
(	O
"	O
Som	O
et	O
kuriosum	O
kan	O
nævnes	O
...	O
"	O
)	O
er	O
regulært	O
citatfusk	O
:	O
I	O
årsberetningen	O
for	O
Danbyg	B-ORG
Totalenterprise	I-ORG
A/S	I-ORG
anføres	O
"	O
De	O
vanskelige	O
indenlandske	O
og	O
internationale	O
konjunkturer	O
,	O
som	O
har	O
præget	O
1991	O
,	O
forventes	O
ligeledes	O
at	O
påvirke	O
selskabets	O
indtjening	O
i	O
1992	O
i	O
såvel	O
Danmark	B-LOC
som	O
England	B-LOC
.	O
"	O

Nu	O
er	O
tusindvis	O
af	O
venstreorienterede	O
og	O
højreorienterede	O
ekstremister	O
på	O
vej	O
til	O
Rostock	B-LOC
.	O

På	O
aggressiv	O
boksning	O
iblandet	O
pæne	O
1-2	O
kombinationer	O
besejrede	O
han	O
Lars	B-PER
B.	I-PER
Hansen	I-PER
fra	O
Korsør	B-LOC
med	O
klare	O
5-0	O
i	O
weltervægt	O
og	O
fortsatte	O
dermed	O
de	O
fornemme	O
takter	O
,	O
han	O
viste	O
i	O
semifinalen	O
mod	O
den	O
rutinerede	O
Isa	B-PER
Fidan	I-PER
.	O

SAS	B-ORG
AFVISER	O

Linderöd	B-LOC
,	O
Sverige	B-LOC

Så	O
følte	O
Lise	B-PER
en	O
hånd	O
på	O
sin	O
arm	O
.	O

Et	O
par	O
uger	O
tidligere	O
var	O
hans	O
meget	O
gode	O
ven	O
,	O
den	O
amerikanske	O
arkæolog	O
Mike	B-PER
de	I-PER
Vine	I-PER
,	O
blevet	O
fundet	O
dræbt	O
.	O

Endelig	O
er	O
det	O
vigtigt	O
at	O
"	O
geare	O
"	O
de	O
danske	O
projekter	O
mod	O
Phare	O
,	O
og	O
gøre	O
dem	O
grydeklare	O
til	O
finansiering	O
gennem	O
de	O
internationale	O
institutioner	O
,	O
bl.a.	O
Verdensbanken	B-ORG
og	O
Den	B-ORG
Europæiske	I-ORG
Udviklingsbank	I-ORG
(	O
EBRD	B-ORG
)	O
,	O
"	O
siger	O
Jens	B-PER
Erik	I-PER
Staalby	I-PER
,	O
chefingeniør	O
hos	O
Birch	B-ORG
&	I-ORG
Krogboe	I-ORG
.	O

Tanja	B-PER
vred	O
sig	O
og	O
rystede	O
på	O
hovedet	O
:	O
"	O
Nej	O
,	O
det	O
gør	O
ondt	O
-	O
undskyld	O
,	O
Lene	B-PER
-	O
åh	O
,	O
det	O
gør	O
ondt	O
!	O
"	O

Et	O
møde	O
i	O
går	O
mellem	O
Frank	B-PER
Mathiesen	I-PER
og	O
spilletruppen	O
kunne	O
ikke	O
blødgøre	O
fronterne	O
.	O

Men	O
ifølge	O
Jens	B-PER
Hofman	I-PER
fra	O
hendes	O
danske	O
promotor	O
,	O
pladeselskabet	O
Medley	B-ORG
,	O
er	O
det	O
lysten	O
til	O
at	O
synge	O
i	O
kirkerum	O
mere	O
end	O
forretning	O
,	O
der	O
har	O
været	O
afgørende	O
for	O
Sissel	B-PER
Kyrkjebø	I-PER
.	O

I	O
1975	O
blev	O
Henning	B-PER
Camre	I-PER
udnævnt	O
til	O
rektor	O
for	O
Den	B-ORG
Danske	I-ORG
Filmskole	I-ORG
,	O
og	O
det	O
er	O
den	O
stilling	O
,	O
han	O
nu	O
forlader	O
til	O
fordel	O
for	O
den	O
fornemme	O
post	O
i	O
England	B-LOC
.	O

På	O
vagt	O
foran	O
Cheops	B-LOC
pyramiden	I-LOC
.	O

Eva	B-PER
bad	O
ham	O
om	O
at	O
fordufte	O
for	O
bestandigt	O
.	O

Og	O
det	O
er	O
netop	O
ét	O
af	O
formålene	O
med	O
ambulatoriet	O
,	O
forklarer	O
psykiater	O
Lars	B-PER
Eplov	I-PER
,	O
der	O
har	O
vagt	O
to	O
aftener	O
om	O
ugen	O
:	O

Claudia	B-PER
Hamann-Vogt	I-PER
blev	O
anholdt	O
og	O
forhørt	O
14	O
timer	O
senere	O
.	O

vivaldi	B-PER
er	O
utrolig	O
til	O
at	O
udtrykke	O
sig	O
med	O
sin	O
musik	O
.	O

En	O
ubehagelig	O
kemisk	O
lugt	O
har	O
bredt	O
sig	O
,	O
men	O
Nana	B-PER
og	O
de	O
af	O
hans	O
24	O
børn	O
,	O
som	O
stadig	O
bor	O
hjemme	O
,	O
siger	O
,	O
at	O
de	O
har	O
vænnet	O
sig	O
til	O
det	O
.	O

"	O
Ja	O
,	O
grundlæggende	O
vil	O
de	O
gerne	O
være	O
i	O
god	O
form	O
,	O
"	O
svarer	O
Bettina	B-PER
Borg	I-PER
.	O

Den	O
syriske	O
leder	O
ankom	O
i	O
går	O
til	O
Abu	B-LOC
Dhabi	I-LOC
efter	O
besøg	O
i	O
Saudi-Arabien	B-LOC
og	O
Kuwait	B-LOC
.	O

Der	O
har	O
ikke	O
været	O
under	O
5.000	O
af	O
slagsen	O
,	O
hvor	O
Margrethe	B-PER
ikke	O
har	O
været	O
æresgæsten	O
.	O

Forskellen	O
på	O
de	O
to	O
produkter	O
er	O
først	O
og	O
fremmest	O
graden	O
af	O
frostsikring	O
,	O
men	O
derudover	O
er	O
monoetylenglycol	B-MISC
mere	O
giftig	O
en	O
propylenglycol	B-MISC
,	O
og	O
derfor	O
er	O
det	O
vigtigt	O
,	O
at	O
man	O
ikke	O
blander	O
de	O
to	O
produkter	O
.	O

Det	O
er	O
et	O
af	O
de	O
ord	O
,	O
vor	O
danske	O
hovedperson	O
kommer	O
galt	O
afsted	O
med	O
i	O
"	O
Karlsvognen	B-MISC
"	O
,	O
der	O
imidlertid	O
hverken	O
rigtig	O
er	O
det	O
ene	O
eller	O
det	O
andet	O
:	O
rolig	O
nok	O
eller	O
morsom	O
nok	O
.	O

Tallene	O
fra	O
1972-82	O
er	O
skønnet	O
på	O
baggrund	O
af	O
Sheila	B-PER
Jasanoff	I-PER
"	O
Technological	B-MISC
innovation	I-MISC
in	I-MISC
a	I-MISC
corporate	I-MISC
state	I-MISC
:	I-MISC
The	I-MISC
case	I-MISC
of	I-MISC
biotecnology	I-MISC
in	I-MISC
the	I-MISC
Federal	I-MISC
Republic	I-MISC
of	I-MISC
Germany	I-MISC
"	O
,	O
Research	O
Policy	O
14	O
,	O
1985	O
,	O
ss	O
.	O
23-38	O
.	O

Han	O
omtaler	O
Parzival	B-PER
som	O
en	O
af	O
"	O
brød-artiklerne	O
"	O
-	O
og	O
den	O
går	O
der	O
75	O
eksemplarer	O
af	O
om	O
året	O
stadig	O
væk	O
.	O

Begge	O
lærlinge	O
er	O
udlært	O
hos	O
Royal	B-ORG
Copenhagen	I-ORG
A/S	I-ORG
Georg	B-ORG
Jensen	I-ORG
Sølvsmedie	I-ORG
.	O

Resten	O
er	O
en	O
stor	O
udstilling	O
om	O
Anden	B-MISC
Verdenskrig	I-MISC
på	O
Jersey	B-LOC
.	O

Museet	O
i	O
Malacanang	B-LOC
,	O
et	O
slags	O
rædselskabinet	O
,	O
der	O
skulle	O
bekrive	O
afdøde	O
præsident	O
Ferdinand	B-PER
Marcos	I-PER
og	O
hans	O
hustrus	O
bizarre	O
og	O
ekstravagante	O
livsstil	O
,	O
da	O
de	O
sad	O
ved	O
magten	O
i	O
1960'erne	O
og	O
70'erne	O
,	O
er	O
nu	O
overtaget	O
af	O
landets	O
Kulturfond	O
og	O
skal	O
istedet	O
anskueliggøre	O
,	O
hvad	O
den	O
filippinske	O
nation	O
gennem	O
årene	O
har	O
mestret	O
kulturelt	O
.	O

Boksen	O
er	O
et	O
resultat	O
af	O
et	O
af	O
rockhistoriens	O
mest	O
ambitiøse	O
plade-projekter	O
:	O
Den	O
rummer	O
den	O
komplette	O
række	O
af	O
originale	O
indspilninger	O
fra	O
Elvis'	B-PER
produktion	O
i	O
50'erne	O

(	O
Den	O
sovjetiske	O
folkekongres	O
har	O
i	O
princippet	O
vedtaget	O
at	O
opløse	O
Sovjetunionen	B-LOC
-	O
men	O
samtidig	O
har	O
præsident	O
Mikhail	B-PER
Gorbatjov	I-PER
lidt	O
et	O
nyt	O
politisk	O
nederlag	O
,	O
fordi	O
hans	O
forfatningsudkast	O
ikke	O
kunne	O
samle	O
stemmer	O
nok	O
)	O

Efter	O
1	O
kl	O
fra	O
Pabst	B-PER
gik	O
Stetkær	B-PER
ind	O
med	O
2	O
hj	O
,	O
en	O
specialkonvention	O
,	O
der	O
viste	O
under	O
en	O
åbningshånd	O
med	O
mindst	O
5-4	O
i	O
majorfarverne	O
.	O

Men	O
Fryland	B-PER
er	O
også	O
direktør	O
for	O
Polygram	B-ORG
-	O
et	O
af	O
de	O
selskaber	O
,	O
der	O
tv-annoncerer	O
mest	O
massivt	O
med	O
opsam	O
lings-plader	O
,	O
hvilket	O
godt	O
kan	O
blotte	O
hans	O
udtalelse	O
for	O
god	O
vilje	O
.	O

At	O
sejre	O
i	O
Texas	B-LOC
er	O
simpelthen	O
en	O
nødvendighed	O
for	O
George	B-PER
Bush	I-PER
.	O

Udover	O
disse	O
sejlere	O
er	O
Jesper	B-PER
Bendix	I-PER
og	O
Jacob	B-PER
Grønbech	I-PER
ombord	O
.	O

Hermed	O
sluttede	O
måneders	O
uvished	O
om	O
de	O
to	O
republikkers	O
folkeretlige	O
status	O
,	O
og	O
det	O
gamle	O
Jugoslavien	B-LOC
ophørte	O
med	O
at	O
eksistere	O
for	O
alle	O
andre	O
end	O
serberne	O
,	O
som	O
siden	O
sidste	O
sommer	O
har	O
ført	O
krig	O
mod	O
kroaterne	O
.	O

I	O
resolutionen	O
fra	O
EF-Parlamentet	O
slås	O
det	O
fast	O
,	O
at	O
der	O
ikke	O
kan	O
blive	O
tale	O
om	O
nogen	O
genforhandling	O
af	O
Maastricht-aftalen	B-MISC
,	O
at	O
de	O
danske	O
særkrav	O
strider	O
mod	O
ånden	O
i	O
unions-aftalen	O
,	O
og	O
at	O
der	O
ikke	O
kan	O
blive	O
tale	O
om	O
noget	O
EF	B-ORG
"	O
a	O
la	O
carte	O
"	O
-	O
d.v.s.	O
at	O
de	O
enkelte	O
EF-lande	O
ikke	O
blot	O
kan	O
vælge	O
de	O
dele	O
af	O
EF-samarbejdet	O
,	O
som	O
de	O
synes	O
om	O
.	O

-	O
Da	O
vi	O
vågnede	O
,	O
gjorde	O
Bent	B-PER
noget	O
enormt	O
sødt	O
.	O

Men	O
han	O
blev	O
da	O
reddet	O
for	O
Jylland	B-LOC
,	O
da	O
hele	O
hans	O
opvækst	O
skete	O
i	O
Århus	B-LOC
.	O

Dan	B-PER
Turèll	I-PER
,	O
ærkekøbenhavner	O
,	O
har	O
skrevet	O
"	O
Jysk	B-MISC
til	I-MISC
rejsebrug	I-MISC
"	O
,	O
en	O
lille	O
bog	O
,	O
Thor	B-ORG
Bryggerierne	I-ORG
udgiver	O
hvert	O
år	O
,	O
så	O
danskere	O
fra	O
de	O
øvrige	O
dele	O
af	O
landet	O
kan	O
begå	O
sig	O
i	O
det	O
jyske	O
uden	O
at	O
dumme	O
sig	O
for	O
meget	O
.	O

Igennem	O
årene	O
var	O
han	O
formand	O
for	O
Stenstrup	B-ORG
og	I-ORG
Lunde	I-ORG
Andelskasse	I-ORG
,	O
bestyrelsesmedlem	O
i	O
Haglskadeforsikringsselskabet	O
for	O
Fyns	B-ORG
Stift	I-ORG
,	O
jordfordelingskommissione	O
,	O
Ravnholtkassen	B-ORG
,	O
Svendborg	B-ORG
og	I-ORG
Omegns	I-ORG
Andels	I-ORG
Electricitetsforsyning	I-ORG
,	O
Fyns	B-ORG
Landmandsbank	I-ORG
,	O
Dansk	B-ORG
Frøavlerkompagni	I-ORG
,	O
Markfrøkontoret	B-ORG
og	O
Dansk	B-ORG
Planteforædling	I-ORG
.	O

Ingen	O
mennesker	O
kan	O
vil	O
lide	O
raketter	O
,	O
heller	O
ikke	O
CentrumDemokraterne	B-ORG
og	O
andre	O
borgerligt	O
orienterede	O
i	O
Danmark	B-LOC
.	O

Og	O
konditor	O
Lars	B-PER
Hjorth	I-PER
har	O
ikke	O
et	O
øjeblik	O
fortrudt	O
,	O
at	O
han	O
sprang	O
til	O
og	O
ansatte	O
"	O
nr.	O
46	O
,	O
"	O
der	O
i	O
nogle	O
måneder	O
havde	O
måttet	O
gå	O
den	O
trælse	O
gang	O
til	O
bistandskontoret	O
efter	O
at	O
være	O
vendt	O
hjem	O
fra	O
et	O
ophold	O
på	O
idrætshøjskole	O
.	O

Men	O
også	O
dengang	O
han	O
blev	O
dømt	O
seks	O
måneders	O
fængsel	O
for	O
at	O
true	O
to	O
betjente	O
med	O
et	O
geværløb	O
på	O
en	O
villavej	O
i	O
Næstved	B-LOC
.	O

Byggeriet	O
er	O
tegnet	O
af	O
Arne	B-ORG
Kjærs	I-ORG
Tegnestue	I-ORG
,	O
Aalborg	B-LOC
.	O

Efter	O
Korstogene	O
blev	O
disse	O
Johanniterriddere	O
forvist	O
fra	O
Det	O
hellige	O
land	O
og	O
levede	O
siden	O
mange	O
steder	O
i	O
Europa	B-LOC
,	O
i	O
næsten	O
300	O
år	O
på	O
Malta	B-LOC
,	O
som	O
de	O
en	O
tid	O
også	O
tog	O
navn	O
efter	O
,	O
Malteserriddere	O
.	O

Tallene	O
fra	O
den	O
internationale	O
told-og	O
handelsaftale-koordinators	O
,	O
GATT	B-ORG
,	O
årsberetning	O
illustrerer	O
med	O
al	O
ønskelig	O
tydelighed	O
resultaterne	O
af	O
den	O
vej	O
mod	O
nulvækst	O
,	O
som	O
verden	O
som	O
helhed	O
har	O
betrådt	O
siden	O
1988	O
og	O
hvor	O
1991	O
er	O
nulpunktet	O
,	O
indtil	O
der	O
foreligger	O
tal	O
for	O
1992	O
.	O

Amsterdam	B-LOC
og	O
Paris	B-LOC
var	O
de	O
første	O
til	O
have	O
koncert	O
med	O
DFÅ	B-ORG
.	O
hvilket	O
var	O
i	O
slutningen	O
af	O
1725	O
.	O

Han	O
vurderer	O
,	O
at	O
Hafnia	B-ORG
kan	O
få	O
endnu	O
mere	O
for	O
Baltica-aktierne	O
ved	O
at	O
sælge	O
dem	O
i	O
udlandet	O
.	O

-	O
Toget	O
til	O
København	B-LOC
er	O
forsinket	O
cirka	O
45	O
minutter	O
...	O

Prisen	O
for	O
Stefan	B-PER
Rasmussens	I-PER
flotte	O
indsats	O
ved	O
nødlandingen	O
er	O
dog	O
,	O
at	O
han	O
med	O
stor	O
sandsynlighed	O
aldrig	O
kommer	O
til	O
at	O
sidde	O
ved	O
roret	O
i	O
et	O
cockpit	O
mere	O
,	O
fordi	O
han	O
ikke	O
føler	O
sig	O
parat	O
til	O
igen	O
at	O
tage	O
ansvaret	O
for	O
flypassagerer	O
.	O

Det	O
ene	O
af	O
de	O
tilbageholdte	O
skibe	O
er	O
den	O
danske	O
coaster	O
"	O
Danix	B-MISC
"	O
fra	O
rederiet	O
Phønix	B-ORG
i	O
Esbjerg	B-LOC
.	O

Der	B-MISC
er	I-MISC
sket	I-MISC
Noget	I-MISC
,	O
hedder	O
en	O
roman	O
af	O
Joseph	B-PER
Heller	I-PER
.	O

Ikke	O
mindst	O
John	B-PER
Winther	I-PER
.	O

Mens	O
Det	B-ORG
konservative	I-ORG
Folkeparti	I-ORG
går	O
1,3	O
procent	O
frem	O
,	O
viser	O
GfK-undersøgelsen	O
,	O
der	O
er	O
foretaget	O
31.	O
august	O
.	O

Thomas	B-PER
Gerstenberg	I-PER
og	O
Beth	B-PER
Lilja	I-PER
Pedersen	I-PER
har	O
været	O
enige	O
om	O
det	O
meste	O
af	O
indholdet	O
i	O
bogen	O
.	O

I	O
sin	O
første	O
sæson	O
for	O
Valenciennes	B-ORG
scorede	O
Papin	B-PER
15	O
mål	O
.	O

Fem	O
hundrede	O
meter	O
fra	O
hjemmet	O
blev	O
Munni	B-PER
ramt	O
bagfra	O
af	O
en	O
personbil	O
ført	O
af	O
en	O
30-årig	O
kvindelig	O
bilist	O
.	O

Han	O
elsker	O
julen	O
og	O
fejrer	O
den	O
i	O
sit	O
hjem	O
lige	O
til	O
Hellig	B-MISC
Tre	I-MISC
Konger	I-MISC
,	O
hvor	O
han	O
slutter	O
højtiden	O
med	O
at	O
tænde	O
tre	O
lys	O
og	O
en	O
sidste	O
gang	O
glæder	O
sig	O
over	O
de	O
nisseskarer	O
,	O
som	O
pynter	O
i	O
sofaer	O
og	O
stole	O
,	O
på	O
borde	O
,	O
reoler	O
,	O
i	O
vindueskarme	O
og	O
på	O
gulvet	O
.	O

Udlands-danskeren	O
med	O
hang	O
til	O
guldsmykker	O
har	O
i	O
mange	O
år	O
drevet	O
værtshus	O
i	O
Pattaya	B-LOC
.	O

De	O
to	O
Næstved-skoler	O
har	O
i	O
tidens	O
løb	O
haft	O
en	O
række	O
udlandsaktiviteter	O
hver	O
for	O
sig	O
,	O
men	O
med	O
jerntæppets	O
fald	O
blev	O
der	O
skabt	O
en	O
samarbejds-kontakt	O
,	O
der	O
langsomt	O
er	O
udbygget	O
og	O
nu	O
har	O
resulteret	O
i	O
fælles	O
udbud	O
af	O
en	O
række	O
fælles	O
kursus-forløb	O
dels	O
i	O
Polen	B-LOC
og	O
dels	O
i	O
Næstved	B-LOC
.	O

Men	O
to	O
dage	O
senere	O
valgte	O
en	O
dommerkollega	O
i	O
Lyngby	B-LOC
i	O
en	O
tilsvarende	O
sag	O
at	O
følge	O
den	O
sædvanlige	O
fortolkning	O
:	O
Det	O
er	O
ulovligt	O
at	O
kalde	O
et	O
medlem	O
af	O
Den	B-ORG
Danske	I-ORG
Forening	I-ORG
-	O
det	O
ekskluderede	O
CD-medlem	O
Erik	B-PER
Dagø	I-PER
-	O
for	O
en	O
"	O
kulturracist	O
"	O
.	O

Og	O
Unix	B-MISC
er	O
ikke	O
afløsning	O
af	O
tidligere	O
systemer	O
,	O
men	O
skal	O
være	O
et	O
supplement	O
.	O

EF-landene	O
har	O
,	O
som	O
det	O
må	O
være	O
Pia	B-PER
Kjærsgaard	I-PER
bekendt	O
,	O
i	O
flere	O
år	O
samarbejdet	O
om	O
indvandrings-	O
og	O
asylpolitikken	O
,	O
og	O
samarbejdet	O
har	O
bl.a.	O
resulteret	O
i	O
EF-asylkonventionen	O
,	O
der	O
fastlægger	O
,	O
hvilken	O
stat	O
der	O
er	O
ansvarlig	O
for	O
behandlingen	O
af	O
en	O
asylansøgning	O
,	O
der	O
indgives	O
i	O
et	O
EF-medlemsland	O
.	O

Vi	O
vil	O
ikke	O
være	O
skyld	O
i	O
ulykker	O
,	O
"	O
siger	O
informationschef	O
hos	O
KTAS	B-ORG
,	O
Benny	B-PER
Dam	I-PER
.	O

Nu	O
er	O
opfølgeren	O
"	O
Electric	B-MISC
Eel	I-MISC
"	O
udsendt	O
.	O

I	O
Sverige	B-LOC
får	O
de	O
bedste	O
producenter	O
tilladelse	O
til	O
25	O
kg.	O
pr.	O
kvm.	O
.	O

Bemærkninger	O
til	O
forslag	O
til	O
folketingsbeslutning	O
om	O
et	O
bioteknisk	O
forsknings-	O
og	O
udviklingsprogram	O
,	O
fremsat	O
21.	O
marts	O
1986	O
af	O
Jytte	B-PER
Hilden	I-PER
m.fl.	O
.	O

Opgørelsen	O
,	O
der	O
dækker	O
de	O
27	O
hjerte-transplantationer	O
på	O
Rigshospitalet	B-ORG
fra	O
1.	O
september	O
1990	O
og	O
et	O
år	O
frem	O
,	O
er	O
netop	O
,	O
hvad	O
Conny	B-PER
Dideriksen	I-PER
(	O
S	B-ORG
)	O
som	O
formand	O
for	O
Frederiksborg	B-ORG
Amts	I-ORG
sundhedsudvalg	I-ORG
har	O
bedt	O
Sundhedsministeriet	O
om	O
at	O
skaffe	O
.	O

I	O
Sydamerika	B-LOC
fandt	O
han	O
sin	O
ægtefælle	O
,	O
Niva	B-PER
.	O

Han	O
føjer	O
til	O
,	O
at	O
prisforskellen	O
på	O
spiritus	O
og	O
cigaretter	O
også	O
vil	O
mindskes	O
de	O
kommende	O
år	O
,	O
fordi	O
prisen	O
i	O
Danmark	B-LOC
fastholdes	O
uanset	O
inflationen	O
.	O

Hun	O
havde	O
deltaget	O
i	O
et	O
møde	O
med	O
Ole	B-PER
B.	I-PER
Hansen	I-PER
om	O
bord	O
på	O
"	O
Scandinavian	B-MISC
Star	I-MISC
"	O
en	O
af	O
de	O
første	O
dage	O
efter	O
1.	O
april	O
,	O
men	O
her	O
blev	O
sikkerheden	O
overhovedet	O
ikke	O
drøftet	O
.	O

Samme	O
mål	O
havde	O
han	O
for	O
to	O
år	O
siden	O
sammen	O
med	O
rejsekammeraten	O
Jan	B-PER
Højrup	I-PER
Nielsen	I-PER
,	O
men	O
ambitionerne	O
måtte	O
opgives	O
.	O

De	O
unge	O
uddelte	O
pjecer	O
og	O
underskrifter	O
fra	O
tidligere	O
ansatte	O
,	O
der	O
enslydende	O
fortalte	O
om	O
Petersens	B-PER
særlige	O
ansættelsesvilkår	O
.	O

Den	O
handler	O
om	O
musikeren	O
Louis	B-PER
med	O
den	O
kuldsejlede	O
karriere	O
og	O
hans	O
kone	O
Dora	B-PER
,	O
der	O
må	O
stå	O
for	O
lidt	O
af	O
hvert	O
.	O

"	O
Vi	O
har	O
rådgivet	O
om	O
selve	O
optagelsen	O
af	O
udlandslånet	O
,	O
og	O
vi	O
har	O
foreslået	O
,	O
at	O
amtet	O
sætter	O
pengene	O
i	O
Hafnia	B-ORG
Erhvervsbank	I-ORG
,	O
